,Index,Category,R2,RMSE,MSE,RPD,MAE,Explained Var
0,AVBF000102,polar,0.5685423913023869,3.61177332197797,13.044906529351781,1.5224075671122403,2.8513684484464057,0.5791551535053572
1,LEVM760103,geometry,0.5539376136748835,4.067092894171601,16.54124460982113,1.497277154946233,3.158901610010507,0.5539827054079676
2,TANS770101,sec_struct,0.5296453849570768,3.925843835795842,15.412249823056207,1.4580999504235839,3.1688724820187284,0.5302655317881391
3,BHAR880101,flexibility,0.5268977601479905,3.9127977153948224,15.309985961598942,1.4538596984725203,3.18820427991666,0.5269090789002767
4,PRAM900104,sec_struct,0.5249883721150697,3.8856084322598234,15.097952888848642,1.4509347410632227,3.1220183451058436,0.5479081976892404
5,RACS820109,geometry,0.5221982391334599,3.9443640525246098,15.558007778848364,1.4466921570462226,3.0945999078868014,0.5226801512035864
6,BURA740101,sec_struct,0.5207904200969651,3.9907878844668554,15.92638793880744,1.4445655522343366,3.231994402676663,0.5237592509615714
7,BUNA790102,observable,0.5195768929681011,4.685343334777017,21.952442164739423,1.4427399448959384,3.7976044342045436,0.5202648149821301
8,NAKH900113,composition,0.518951679982265,4.233020496587232,17.91846252452761,1.4418020837830496,3.43137332887058,0.5248270699251691
9,AVBF000104,polar,0.5170759862264307,4.122851449964936,16.99790407847798,1.4389993548066387,3.335854165480204,0.5224117979720675
10,PALJ810105,sec_struct,0.5168187016528357,4.483511993651658,20.101879797218267,1.4386161843122884,3.8038729929143247,0.5168921931769616
11,QIAN880107,sec_struct,0.5157844663141306,4.439868617217879,19.712433338156202,1.4370789938192479,3.505815081779241,0.5161216643308297
12,MAXF760104,sec_struct,0.5152438590864967,3.9984155057129436,15.987326556325693,1.4362774443933641,3.0272249903237185,0.5156855302407838
13,CHOP780206,sec_struct,0.5123374602175488,4.25403512505508,18.09681484520239,1.4319910443711565,3.347243570372042,0.5320905032040578
14,NAGK730103,sec_struct,0.5089943991169802,4.60009870114125,21.16090806024141,1.4271077904963247,3.849186635388278,0.5194733758629584
15,ISOY800108,sec_struct,0.49522806285140597,4.1532387662139465,17.249392249182343,1.4075129485362774,3.33302551869173,0.4952658735441894
16,ISOY800104,sec_struct,0.4941791291619684,3.815664157777008,14.559292964944122,1.4060527933354736,3.1504386317601734,0.4953801886400029
17,AURR980117,sec_struct,0.49066062305711666,4.065469125410312,16.528039209664488,1.401187884987289,3.34986561983826,0.4998617467816935
18,RACS820103,geometry,0.49043333208889794,4.251245783838083,18.07309071460108,1.4008753519145563,3.5114551044573448,0.4999203897768427
19,PALJ810116,sec_struct,0.4886453142466274,3.902959188973362,15.233090430791604,1.398424036212321,2.9249018017763815,0.4960396831195383
20,RACS820108,geometry,0.4848209433028742,4.0524398458940585,16.422268704589857,1.3932238495726927,3.441175376324924,0.4912691184587805
21,AURR980113,sec_struct,0.4811120212664056,4.11683400537539,16.948322227815176,1.3882356576637984,3.3984301618741366,0.4813480730529104
22,QIAN880130,sec_struct,0.480592071078369,4.0758448147070965,16.612510953574727,1.3875406412005802,3.224794573109743,0.5066636858244293
23,PALJ810106,sec_struct,0.4805530943251548,4.474574556857414,20.02181746487572,1.387488583095023,3.5670225727859064,0.4809515859312967
24,QIAN880101,sec_struct,0.47815697876278473,4.40041426850427,19.363645734455968,1.3842994936941733,3.5931620326838334,0.48310095591263735
25,KIMC930101,sec_struct,0.47443803775428584,3.916756269618259,15.340979675593942,1.3793930620196324,3.014384486878961,0.499866508990081
26,AURR980112,sec_struct,0.4727578057609867,3.820829439211836,14.598737603547832,1.3771933615236083,3.0385114491558953,0.4983740507831397
27,CHOP780210,sec_struct,0.47201967068644624,4.1513848239993125,17.233995956931803,1.3762303424379558,3.2527273248453192,0.47555912792036015
28,FINA910101,sec_struct,0.47197269135190545,4.172784445672614,17.412130030047305,1.37616911849862,3.6348010448141856,0.47212625039164924
29,RACS820110,geometry,0.47193496608999286,4.071756899525933,16.579204248837033,1.3761199604741687,3.1874772795511817,0.47423759134002286
30,LEVM760107,geometry,0.4715134748565484,4.002101224786573,16.016814213438188,1.3755710929379055,3.235139629490861,0.47177968740697995
31,FAUJ880102,geometry,0.46930774926033625,4.332985351414155,18.774762055569653,1.3727094611369148,3.50358339909878,0.4927607883025915
32,MUNV940104,sec_struct,0.4680670006566954,4.0471135278032015,16.37912790692768,1.3711075848740641,3.229032209293505,0.4802427777958934
33,FINA910102,sec_struct,0.4677310987644311,4.8434772088331846,23.459271472486495,1.3706748803559246,3.9651642557222995,0.4889608746004116
34,MUNV940101,sec_struct,0.4668296625825209,4.5160938377959825,20.395103551778845,1.3695156836264741,3.5323651581735382,0.46747854963715274
35,TANS770104,sec_struct,0.46682143107836693,4.476785373346144,20.04160727900597,1.3695051119172883,3.6286296966604805,0.4725338327062605
36,QIAN880115,sec_struct,0.46678983341231883,4.489173976549907,20.152682991732906,1.369464533352782,3.479902330600321,0.4766121130069949
37,ROBB760106,sec_struct,0.4657778341773955,3.9305943453832155,15.449571907958509,1.368166801705064,3.2297406051512376,0.49564610111345486
38,RICJ880113,sec_struct,0.46479772616204684,3.8092202146959147,14.51015864404799,1.3669134758196113,3.1305591664886485,0.4663671611182345
39,PTIO830101,sec_struct,0.46465796776442236,3.7217423577938455,13.851366177796894,1.366735038395081,3.0256237192409112,0.4695684100765156
40,PALJ810114,sec_struct,0.4646480003355564,4.444830323783474,19.756516607225105,1.3667223150862184,3.619740866830669,0.46691892906310006
41,PARS000101,composition,0.4644699487307261,4.177602873947468,17.45236577241415,1.3664950941009595,3.362170058841501,0.4646677333017897
