,Index,Category,R2,RMSE,MSE,RPD,MAE,Explained Var
0,BLAS910101,hydrophobic,0.7560733109692858,2.9504577266576857,8.705200796794038,2.0247450204703656,2.3361291997185867,0.7612046337752182
1,NAKH900108,composition,0.742059225428807,3.0030940141406735,9.018573657767543,1.96897408520081,2.440751651035039,0.7611502722837424
2,QIAN880138,sec_struct,0.7348463016223397,2.9972902776578847,8.983749008542478,1.9420086297924786,2.590010697174099,0.7354307286295151
3,AURR980103,sec_struct,0.7324292231685294,2.590528695308353,6.7108389212159985,1.933217243621031,1.9727349033699302,0.7334950358451291
4,MUNV940104,sec_struct,0.7132129080167541,3.1322606632983687,9.811056862846335,1.8673262393118302,2.340441464265863,0.719590416505534
5,EISD840101,hydrophobic,0.7088538401644859,3.1711627759807084,10.056273351765673,1.8532946280198817,2.5537686975799105,0.7088603231850694
6,OOBM850105,sec_struct,0.7070980256007136,3.2582434236937834,10.616150208043788,1.8477314477044737,2.5239188182425605,0.7129119735586629
7,AURR980113,sec_struct,0.7069477129169333,3.117868597972445,9.72110459422266,1.8472575167567586,2.593908736115928,0.7157164852569012
8,PTIO830102,sec_struct,0.6924465436400286,3.460780709587602,11.977003119853666,1.8031825418776366,2.8480950730529817,0.6925346190161235
9,NAKH900107,composition,0.6892480571022268,3.155953290623578,9.96004117259779,1.7938787019404845,2.6534484831329053,0.6892533687477765
10,TANS770107,sec_struct,0.6872610250304614,3.507954267872124,12.305743145482248,1.7881707877691253,2.796964241446982,0.689618184272595
11,CHAM830101,sec_struct,0.6821661983809992,3.4071104402741628,11.608401552225198,1.773780837140602,2.814385261275564,0.6821675076701554
12,JANJ780102,hydrophobic,0.6728501958334837,3.7754123981748733,14.253738776292547,1.7483431152077507,3.127575325040665,0.6823216888770539
13,GOLD730101,hydrophobic,0.6727003917480661,3.3060657577424357,10.930070794517066,1.7479429636182475,2.741806161363255,0.7060658038718902
14,AURR980119,sec_struct,0.668936721194823,3.4288425163107155,11.756961001659999,1.7379788778252299,2.703589802950393,0.6714008712061265
15,CHAM830102,sec_struct,0.6659419129074793,3.0979743123875156,9.597444840212901,1.7301709070593678,2.488043670806692,0.667059808826284
16,SWER830101,hydrophobic,0.6634604511266159,3.490554122721813,12.183968083650246,1.7237804300310229,2.798983143600739,0.6693099827863735
17,GEIM800111,sec_struct,0.6627909049388403,3.7153580439571456,13.803885394797069,1.7220682518774864,3.0365389653733326,0.6629649129560061
18,VASM830101,meta,0.657768585409244,3.3622497774636693,11.304723566054493,1.7093856893005186,2.666954946654244,0.6585050127508005
19,TANS770101,sec_struct,0.6575375308450906,3.3486704848336437,11.21359401599599,1.708808942879845,2.5982753295802787,0.6733541077645736
20,LIFS790101,sec_struct,0.6546109935273287,3.4122144230759126,11.643207269047284,1.7015540339068191,2.8917940709749734,0.6553926472389608
21,ZIMJ680105,composition,0.6509755975493079,3.595888073435274,12.930411036674045,1.6926692470824014,2.9359421436837883,0.651404420057516
22,ROBB760103,sec_struct,0.6487246251336583,3.5536187070198966,12.628205914881761,1.6872372191704572,3.1217830735854157,0.6549847659413452
23,CHOP780214,sec_struct,0.6479317833724059,3.567260453098136,12.725347140237918,1.6853363573043008,2.8219750726476316,0.6480340284610426
24,QIAN880120,sec_struct,0.6476252152778874,3.5495031888394433,12.598972887581377,1.684603071604606,2.8351744984924614,0.6515240626072273
25,JOND750101,hydrophobic,0.6476136429487401,3.4968933675748683,12.228263224189103,1.6845754102878565,2.6966831564487372,0.6490666081390961
26,ROBB760109,sec_struct,0.6455390276759033,3.5066178127067418,12.296368484392215,1.6796383722350667,2.8514037619280512,0.6456794265744147
27,FUKS010108,composition,0.6441374217985033,3.2275206358793653,10.416889455027142,1.6763273839514539,2.3596100282297834,0.667459491953075
28,FINA910103,sec_struct,0.6435387248792412,3.2443732146767297,10.525957556111816,1.6749190489223615,2.7424447123159723,0.6469457569021684
29,KUMS000101,composition,0.6420263462920592,3.346471459793381,11.198871231211642,1.6713771781195423,2.793080445179067,0.6420341917557242
30,YUTK870101,observable,0.6418463319734637,3.149790137432729,9.92117790986849,1.6709570935775329,2.5550788670708475,0.6419700653282503
31,CHOP780101,sec_struct,0.6417338321270437,3.392020835383861,11.505805347678226,1.6706947227583524,2.7830104065766665,0.6459913025256079
32,CHOC750101,geometry,0.6404540804138743,3.675178675816526,13.506938299176515,1.667718774135075,2.9504978384130545,0.6556833538705171
33,BROC820101,hydrophobic,0.6388720338763707,3.4184732800791027,11.685959566614779,1.6640617537388085,2.677516417782915,0.6675226263514655
34,SNEP660104,meta,0.6386889620079697,3.7489071469334734,14.054304796328875,1.663640120489561,2.9400694588927627,0.6387053677309942
35,RICJ880111,sec_struct,0.6362603468087817,3.8666783987581024,14.951201839422524,1.6580769266094668,3.2958045293559572,0.6386056933050956
36,RADA880102,hydrophobic,0.6358511998521184,3.921529883693556,15.378396628701594,1.6571451814106801,3.0159326345017137,0.6396819210196321
37,QIAN880106,sec_struct,0.6349984740276515,3.9042666327437288,15.243297939556053,1.6552083172054441,3.173404558813752,0.6376925725800863
38,PRAM820101,hydrophobic,0.6346019093688057,3.557906473803938,12.658698476335971,1.6543098788565913,2.93202630825348,0.6347136147329557
39,ISOY800103,sec_struct,0.6331165128191353,3.72672504328946,13.888479548280829,1.6509575905471034,3.032017872716981,0.6335311797744465
40,WOLS870102,meta,0.6317113273515391,3.799776028897113,14.438297869781115,1.6478050109503748,3.004460118982197,0.641602869919448
