,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
148,FINA910104,0.6166139810587168,4.4171018866666945,19.510789077194474,1.2136961308878165,3.670895492901564,0.30839853639718307
419,QIAN880119,0.6165432781352584,4.039671763859419,16.318947959723065,1.3436393118524212,3.2390834355795532,0.502206121908324
160,FUKS010111,0.6160643558474188,3.7635184095113847,14.164070818731103,1.3935384023526987,2.9947645529608047,0.4994448981849081
424,QIAN880124,0.6155951962899364,4.47334730698937,20.010836128949055,1.2751096553503343,3.568516305283481,0.3883083723465641
154,FUKS010105,0.6155919592016202,3.845648829980321,14.789014923529011,1.4454121976460497,3.1493929794375912,0.5171662556227131
335,NAKH900113,0.6153823127698708,4.001047092169459,16.008377833757688,1.32875144955837,3.299602792060003,0.42729911794341835
176,GEOR030103,0.6153568455356955,4.41838421650444,19.522119084655554,1.1676290929656992,3.6669049353866887,0.2550704728067613
170,GEIM800108,0.6145929645814758,4.6818624049005235,21.919835578420912,1.2647403590068815,3.889716718264348,0.3721728111207362
458,RADA880102,0.614459120985098,3.790420645772942,14.367288671901765,1.3798626110635497,3.0452013385427774,0.47127265456712586
1,ARGP820101,0.6142062795333396,4.674305611637482,21.84913295098566,1.1712138654217834,3.8339743728233424,0.29661270847221777
87,CHOP780210,0.6141746060194879,3.7769673954926732,14.265482706614709,1.4464116868506376,3.2947455424643053,0.5130418859758171
365,PALJ810106,0.6141534587164842,4.310085321216642,18.57683547616716,1.314314013459564,3.564612411413991,0.4177867268487173
504,SNEP660101,0.6136599060681653,4.304181894273355,18.525981778990566,1.158335079765726,3.6408308885312324,0.24976037992869782
530,VHEG790101,0.6131352228689706,4.233798528845877,17.92504998285751,1.3635170271820929,3.4501780950781007,0.46498818821974086
330,NAKH900108,0.6129712569962882,3.9921371728036115,15.93715920648041,1.5720635266464458,3.311827603966312,0.5905924980346737
527,VASM830103,0.6123036390521601,3.611725703452746,13.044562556981234,1.4471245720195622,2.856553870891193,0.5216789490807876
254,KOEP990101,0.6121432712103125,4.516930781075241,20.40266368102499,1.5173155298817835,3.457603068703995,0.5578296425168738
262,KUMS000102,0.6121111612061088,3.9592652248129148,15.67578112041286,1.4927025797620188,2.9329823904949257,0.5439714556477164
322,NAGK730103,0.6116366903674791,3.7051321871893976,13.72800452454689,1.6301964736008001,3.109910247365667,0.6525772326706849
34,BASU050101,0.6114756800390746,4.017883232461807,16.143385669697736,1.3347912390891203,3.207476593133294,0.4288209657485731
288,MAXF760104,0.6112132880144134,3.4887515281606687,12.171387225243402,1.5011352593113334,2.875846086465499,0.5542074860077342
104,CORJ870105,0.6105288386065948,4.584787105025151,21.0202727984049,1.2848018782407453,3.903374020496024,0.3888497633810739
17,AURR980114,0.6103507447032099,3.9133241088513526,15.314105580917232,1.4667117665142855,3.140376913325809,0.5353134722257131
