,Index,Category,R2,RMSE,MSE,RPD,MAE,Explained Var
99,COHE430101,geometry,0.6544811649248627,3.2106704898428307,10.308404994347601,1.7012343246529844,2.664270517888479,0.6557523165923509
398,PTIO830102,sec_struct,0.6233574957370493,3.2230638903732483,10.388140841427937,1.6294286028910692,2.7151062265073156,0.6285834082125613
245,KARS160118,meta,0.6143193424817202,3.5589455322155725,12.666093301277186,1.610223166347668,2.688891951777598,0.6179864731409718
244,KARS160117,meta,0.6067081446338466,3.335694116556128,11.126855239227169,1.5945660880322658,2.5058796001589263,0.6072236291712283
322,NAGK730103,sec_struct,0.5947148012724708,3.2992125279486593,10.884803304573383,1.5707954273071132,2.5463641380365774,0.623839896755708
84,CHOP780207,sec_struct,0.593550095401961,3.656667994936633,13.371220825193896,1.5685432097997725,2.825862652988922,0.5935559096874549
260,KUHL950101,polar,0.5861686073467101,3.228804328123999,10.425177389312267,1.5544912568951947,2.5678168353915583,0.5915605139253275
478,RICJ880114,sec_struct,0.5724729942458847,3.2974227032473613,10.872996483891136,1.5293899197501093,2.5352346929978706,0.5731748650709013
261,KUMS000101,composition,0.5703926189354216,3.899099223379816,15.202974753761085,1.5256823877351664,3.055047268834314,0.5710679524266346
221,KANM800101,sec_struct,0.5692370150875534,3.6744614471225057,13.501666926389618,1.5236345464152556,3.0804863858664406,0.5694153317020205
49,BULH740102,geometry,0.5647311426355797,3.836182876031337,14.716299058356059,1.5157277519616998,3.0299712761298845,0.5647682897720332
20,AURR980117,sec_struct,0.5644740253737507,3.5161004226826855,12.36296218238936,1.5152802731341106,2.9211571982108793,0.575328176156455
269,LEVM760103,geometry,0.5554575702057472,4.196781719587269,17.612976801861876,1.4998346770578903,3.666136897218831,0.5557327008255191
21,AURR980118,sec_struct,0.5543972732793608,3.5959555324770185,12.930896191552076,1.4980492108469905,2.939960157489414,0.5603360210332337
150,FUKS010101,composition,0.5524081259736444,4.3444174523495604,18.87396300027945,1.4947167569016064,3.5769054639014195,0.5541948626208111
508,SUEM840101,observable,0.5517426938215368,3.762452486102178,14.15604871017646,1.4936069010457707,3.0133305355380138,0.5530460466407274
402,QIAN880102,sec_struct,0.5517133377960368,4.206367204176915,17.693525056375112,1.4935579958654321,3.4885255299291607,0.5518075664822228
44,BLAM930101,sec_struct,0.551600130616657,3.508783704724484,12.311563086540072,1.4933694452292543,2.9795023589316987,0.5542202010655881
476,RICJ880112,sec_struct,0.5468819718378071,3.669091411947745,13.4622317892287,1.4855741340749007,2.9089492155779544,0.546908642898422
460,RADA880104,hydrophobic,0.5444241085942978,3.814569212179046,14.550938274504267,1.48156132713827,3.0957315238192415,0.5468105699539865
118,DIGM050101,composition,0.5413121416872386,3.8529409703562725,14.845154121049934,1.4765269486623172,3.001195713506539,0.5483539069730388
433,QIAN880133,sec_struct,0.5408010919298026,3.6755437784055522,13.509622066975762,1.475705094789987,3.069623384898097,0.5408262035933904
403,QIAN880103,sec_struct,0.535292639368973,3.8132571230408385,14.540929886421694,1.4669328167246531,3.1491080469807025,0.5353319348351067
86,CHOP780209,sec_struct,0.5348989354265743,3.613917382482917,13.060398847412179,1.4663118124430283,2.6441230538392397,0.5412502378092625
25,AVBF000102,polar,0.5345958151307812,4.0880503459652395,16.712155631146512,1.4658342262076707,3.3164024763564113,0.5414172918428952
40,BHAR880101,flexibility,0.5342691772742305,4.256791613191563,18.12027483813803,1.4653201084960865,3.487264108634154,0.6208875393615936
469,RICJ880105,sec_struct,0.5339981617834464,4.065902363397837,16.531562028684114,1.4648939490133372,3.4649870992877667,0.5374973058120265
173,GEIM800111,sec_struct,0.5333596848186475,4.4757808885271935,20.03261456210527,1.4638914411282238,3.6911441936173444,0.5418954704847281
29,AVBF000106,polar,0.5328473010382053,3.6526175536505168,13.341614993235886,1.463088406039322,3.0325465298171412,0.5391945141288879
364,PALJ810105,sec_struct,0.5327194887226641,4.023968941959936,16.192326045858163,1.4628882976445385,3.1527981283796636,0.5354283170164218
145,FINA910101,sec_struct,0.5323274571812175,4.075663069947536,16.611029459734173,1.4622750281691448,3.5598640139883697,0.533369980399242
491,ROBB760110,sec_struct,0.5311070297349971,3.7538309754979235,14.091246992607692,1.4603707947534244,2.9981931510161433,0.532730517005086
493,ROBB760112,sec_struct,0.5306025795904625,3.9562633108746756,15.65201938497305,1.4595858710862977,3.0208045434791244,0.53163358438639
451,RACS820109,geometry,0.5304072798016218,4.126631442273002,17.029087060356154,1.45928232458257,3.4709722803054555,0.5319648549540312
544,WILM950104,hydrophobic,0.5299833158127676,4.393345187999954,19.301481940922354,1.4586240258934322,3.7062109050413823,0.5302678857866663
13,AURR980110,sec_struct,0.5299256895283369,3.308110896121312,10.94359770103655,1.458534616987913,2.7142815462855023,0.5437784064752211
31,AVBF000108,polar,0.5293476608915515,3.7214827006276447,13.84943349107083,1.4576386968791875,2.897302854719351,0.5293543236137092
165,GEIM800103,sec_struct,0.5291490410709625,3.9242501999805754,15.399739632047588,1.4573312254074273,3.209255085873446,0.5609513235529595
143,FAUJ880113,polar,0.5288072048925379,4.04993472283002,16.401971259184275,1.456802504545902,3.2422698812279127,0.5304377539893645
274,LEVM780101,sec_struct,0.5285994870252275,4.416379950858769,19.5044118703473,1.4564815065376362,3.5073520845827337,0.5420362125098834
271,LEVM760105,geometry,0.5285924994220503,3.7500895376272396,14.063171540221285,1.4564707118934013,3.0729203057977164,0.52860150809167
251,KIDA850101,hydrophobic,0.5273558840054478,4.26207775689957,18.16530680585807,1.4545641254106958,3.6261286085848106,0.5297370468797673
