,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
3826,KOEP990102,_dipeptide_composition,0.7466998491634471,2.956369912110569,8.740123057232653,1.986928667334195,2.439906515699801,0.7681172082684973
5374,OOBM850104,_moran_autocorrelation,0.7461573204253773,2.895633905196492,8.384695712923488,1.9848042363775877,2.323253363130114,0.7764650765685491
1160,CHOP780101,_geary_autocorrelation,0.7458993951728967,2.979443687377089,8.877084686251184,1.9837966411590375,2.388472008503196,0.747313804890599
5434,PALJ810103,_moran_autocorrelation,0.7457557343046134,2.658855235689545,7.069511164353707,1.9832360892473482,2.0855394907393485,0.7882230867519048
1355,CHOP780213,_geary_autocorrelation,0.7442879311084294,2.721777768403918,7.408074220577813,1.977535948369811,2.190725997602096,0.7461335470823922
5345,OOBM850102,_geary_autocorrelation,0.7432107973946287,2.7820486647527107,7.739794773052341,1.9733840817294699,2.320219003074768,0.7492868880196163
6271,QIAN880118,_dipeptide_composition,0.7424325261604166,2.70356001452175,7.309236752120844,1.9704004169627756,2.068626518757912,0.743909800131773
5089,NAKH920104,_moran_autocorrelation,0.7423755753974781,2.5889802822351005,6.702818901802139,1.970182615390702,2.0681140935558853,0.747359766594653
2765,GOLD730102,_geary_autocorrelation,0.7421272669554785,2.6820563836286326,7.1934264449631,1.969233831869167,2.0753575310832564,0.746150408195873
5266,OOBM770102,_dipeptide_composition,0.7420460678263197,3.1346165097768135,9.825820663365372,1.9689238682716206,2.433347794010142,0.749135505598978
4891,NAKH900104,_dipeptide_composition,0.7418493427457953,2.92691165097517,8.566811812614194,1.9681735108412302,2.3116032104400746,0.7418540912582245
7126,RICJ880111,_dipeptide_composition,0.7415388771732898,2.627200712247576,6.902183582434168,1.9669910627441698,2.0212278216996933,0.7552157396030713
7550,SIMZ760101,_geary_autocorrelation,0.7412383644737275,3.0919606781934723,9.560220835494638,1.965848548876316,2.4664208957178646,0.7414760849884775
6409,QIAN880127,_moran_autocorrelation,0.7410293526657559,2.749337759952563,7.558858118300975,1.9650550834736018,2.287552669974805,0.7411048132076479
61,AURR980101,_dipeptide_composition,0.7408374104493173,2.895078354915703,8.381478681101413,1.9643272645176917,2.2582562452682278,0.7409859996011144
