,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
6207,QIAN880113,_quasi_seq_order,0.8151193477186897,2.710375310102034,7.346134321610696,2.325703077950457,2.112267186831561,0.8154044767157649
5895,PRAM900101,_aa_composition,0.8151001947071552,2.650024814805026,7.0226315190824105,2.325582619815293,2.0688536526265295,0.816277149099494
1032,CHAM830105,_quasi_seq_order,0.8149697816105922,2.7828370249987002,7.7441819077036165,2.3247629161666925,2.0823937985191723,0.8174355569595726
6178,QIAN880111,_pseudo_AAC,0.8146722392256693,2.569440158325458,6.602022727215554,2.322895971466328,1.9379814920243696,0.8146917881467771
3390,KARP850102,_aa_composition,0.8146478664077967,2.5633898226631566,6.57096738293305,2.3227432422243335,1.9840300826639217,0.8183739277965147
4448,MEIH800101,_transition,0.8142318844019352,2.7687241440602346,7.6658333859020775,2.3201411786274106,2.2479838937577528,0.8143618424808847
3510,KARS160107,_aa_composition,0.8141023777361617,2.4550317274755127,6.027180782911401,2.3193328678635536,1.853470506855173,0.8141073679295536
5325,OOBM850101,_aa_composition,0.813827546784265,2.539347565128693,6.448286056525022,2.3176203162297377,1.9599202348267886,0.8177124579342477
747,BULH740102,_quasi_seq_order,0.8138184639607879,2.6197328209395603,6.863000053107946,2.3175637832528113,2.062456101689616,0.814379379619896
1899,FASG760103,_distribution,0.8138154008074915,2.6692944435883788,7.125132826571792,2.3175447186191835,2.1423899155443986,0.8138356499204878
4543,MIYS990102,_pseudo_AAC,0.8133850552035076,2.584956778486972,6.6820015466457425,2.3148709755499133,1.9567991453315714,0.8133992864219785
7062,RICJ880106,_quasi_seq_order,0.8130594735839821,2.3804728896270673,5.66665117824944,2.312854270291243,1.8829011098079957,0.8176444574628772
1405,CHOP780216,_conjoint_triad,0.8130207538880186,2.7524691097329863,7.576086200034298,2.312614784752982,2.1882271422011064,0.8136649734850673
3582,KARS160111,_quasi_seq_order,0.8127268142956313,2.761432016108742,7.625506779590391,2.3107991591161867,2.0714480739025025,0.8133341125548676
8295,YUTK870101,_aa_composition,0.8126404156757359,2.892775489967819,8.368150035358555,2.3102662990525697,2.4221297467667,0.812822166887942
6600,RACS770101,_aa_composition,0.812328837580252,2.7784605288690023,7.719842910483017,2.308347710753119,2.237938905846377,0.8130950568430515
2805,GRAR740103,_aa_composition,0.8122474706211716,2.6496411924178607,7.020598448557542,2.3078474682579677,2.007368522222974,0.8330423016449402
4057,LEVM760104,_composition,0.8115038090359034,2.637429214349568,6.956032860704579,2.3032904700374375,2.068034816543284,0.8149453960803158
4359,MAXF760106,_distribution,0.8112849302324778,2.4350424068244303,5.929431523033314,2.3019543612465108,2.000785944476669,0.8113237115225195
3940,KUMS000102,_conjoint_triad,0.8110432009712538,2.7751115500416663,7.701244115174661,2.300481464245451,2.3039246757075453,0.8111486501227424
7063,RICJ880106,_pseudo_AAC,0.8110102783643797,2.8087639478324213,7.889154914643168,2.3002810799469198,2.09573166539312,0.8124314485143249
5367,OOBM850103,_quasi_seq_order,0.8109794772049514,2.5943810220219197,6.7308128874275015,2.3000936552964344,1.8825115587308103,0.8130904698100192
2385,FUKS010110,_aa_composition,0.8104687135135941,2.3185718160429363,5.375775266148639,2.296992328585416,1.8071536693346828,0.8120855268092276
4275,MAXF760101,_aa_composition,0.8103869261782084,2.2288659972226568,4.967843633575348,2.2964968850464818,1.7640892531173737,0.811558227220627
3402,KARP850102,_quasi_seq_order,0.8103274443423105,2.454899689636579,6.026532486177773,2.296136762936079,1.9631763082832712,0.810421215378442
3030,ISOY800103,_aa_composition,0.810260566444986,2.7803933250508357,7.730587041987241,2.2957320649519395,2.301118417991467,0.814485286829804
7560,SNEP660101,_aa_composition,0.810234962027229,2.718028560952908,7.387679258155737,2.2955771816647124,2.106110769702602,0.8265913378599089
8427,ZIMJ680101,_quasi_seq_order,0.8100726992262942,2.8225894943436978,7.9670114535794125,2.294596368549678,1.8366247394301392,0.817393606001724
