,Index,Category,R2,RMSE,MSE,RPD,MAE,Explained Var
200,ISOY800101,sec_struct,-0.026444287914423326,5.695943607946418,32.443773584905664,0.9870344453822675,4.369811320754717,-0.021939106618043658
436,QIAN880136,sec_struct,-0.02692543039247841,6.317436188834834,39.90999999999999,0.9868031920583469,4.877358490566037,-0.000510223710654456
437,QIAN880137,sec_struct,-0.02810300433033386,5.7140508711850435,32.65037735849056,0.9862378952687209,4.560377358490566,0.03545739783135826
440,RACS770101,geometry,-0.029554746388043673,5.143818418697174,26.458867924528295,0.9855423188006353,4.437735849056604,-0.029554192290227155
314,NADH010102,hydrophobic,-0.03344529443107791,5.506856789323036,30.325471698113216,0.9836854642301298,4.1415094339622645,-0.03200390549554877
242,KARS160115,meta,-0.03417331761944142,5.256209266102008,27.627735849056613,0.9833391625533071,4.09622641509434,-0.03401007544054102
191,GUYH850103,hydrophobic,-0.034359113795598084,5.64381444675797,31.85264150943397,0.9832508427140252,4.541509433962266,0.036155027274533014
192,GUYH850104,hydrophobic,-0.034810859136154004,5.999811317787969,35.997735849056596,0.9830362008449841,4.705660377358491,-0.012778042831444347
285,MAXF760101,sec_struct,-0.038700959562630866,5.919778170244698,35.043773584905665,0.9811936605526586,4.524528301886793,-0.03512853082813128
139,FAUJ880109,polar,-0.04020159240603349,5.219701430050184,27.24528301886793,0.980485652188919,3.9773584905660373,-0.002596562381921519
19,AURR980116,sec_struct,-0.04161975645097926,5.823925927374693,33.91811320754717,0.9798179598281445,4.584905660377358,-0.03138285230000193
321,NAGK730102,sec_struct,-0.04801677429621232,5.4524704457946545,29.72943396226416,0.9768230139685778,4.075471698113208,-0.04770303431738099
245,KARS160118,meta,-0.05220705622314292,5.371272292272646,28.85056603773585,0.974876036394723,4.143396226415093,-0.051606694551977084
15,AURR980112,sec_struct,-0.052418819039123266,5.802211679813008,33.66566037735849,0.974777951451325,4.7433962264150935,0.025732761489242972
190,GUYH850102,hydrophobic,-0.05263505956683501,6.106198520958723,37.2856603773585,0.9746778230529912,4.354716981132075,-0.0019708875486541544
95,CIDH920102,hydrophobic,-0.055903199749011145,6.45718847633147,41.69528301886793,0.9731682848861619,5.220754716981132,-0.04037641136230019
262,KUMS000102,composition,-0.05679028527932317,5.927168021468346,35.13132075471699,0.972759753148386,4.19245283018868,-0.05362218084324888
5,AURR980102,sec_struct,-0.05750114509068638,5.9958948220412545,35.95075471698113,0.9724327501640329,4.462264150943398,-0.04560843322901298
464,RADA880108,polar,-0.05795967700681692,6.443996767505602,41.52509433962265,0.9722219955454833,5.333962264150944,-0.0555498716959395
267,LEVM760101,hydrophobic,-0.058982739139795015,6.190086413881535,38.31716981132077,0.9717522599142258,5.001886792452832,-0.04104368797351898
171,GEIM800109,sec_struct,-0.061672052725016746,6.114952290037427,37.39264150943397,0.9705207102991924,4.801886792452831,-0.04991871384727098
