,Algorithm,Index,Category,R2,RMSE,MSE,RPD,MAE,Explained Var
269,AdaBoostRegressor,LEVM760103,geometry,0.5705507654692471,3.5617262241843655,12.685893696042614,1.5259632814390098,2.849480730704203,0.5907024529875953
261,KNN,KUMS000101,composition,0.5704745317376374,3.979505990010357,15.836467924528305,1.5258278586923293,3.2694339622641517,0.5774718071230065
432,PLSRegression,QIAN880132,sec_struct,0.570069137361336,4.00423855228327,16.033926383591616,1.525108315190424,3.0106801135874433,0.6086274147919641
419,AdaBoostRegressor,QIAN880119,sec_struct,0.5698450963359366,3.641199356407729,13.258332753104055,1.524711096269598,2.9203591534286715,0.6142415964344612
450,AdaBoostRegressor,RACS820108,geometry,0.5697813134104532,3.679876254847235,13.541489250988517,1.524598067544843,2.9702690648352634,0.595962472999823
372,RandomForestRegressor,PALJ810113,sec_struct,0.5696984025110822,4.136186017768656,17.10803477358493,1.5244511800044764,3.4379811320754743,0.5750288681591922
479,AdaBoostRegressor,RICJ880115,sec_struct,0.5696150937415909,3.576577500754292,12.791906618901816,1.5243036303384718,2.7997667106024724,0.5974846645527252
225,RandomForestRegressor,KARP850101,flexibility,0.5694467725685227,3.778782730526897,14.279198924528314,1.5240056443521302,3.0192641509433997,0.5700009193446443
134,BaggingRegressor,FAUJ880104,geometry,0.5692773617324559,4.025500789190532,16.20465660377359,1.5237059056810849,3.285660377358492,0.5693144585374788
362,RandomForestRegressor,PALJ810103,sec_struct,0.5691809143448081,4.297358420730859,18.467289396226423,1.523535340257227,3.264490566037737,0.5763184693239594
40,BaggingRegressor,BHAR880101,flexibility,0.5691028656326708,4.390275059075412,19.274515094339613,1.5233973544750434,3.46320754716981,0.5898276271801279
467,PLSRegression,RICJ880103,sec_struct,0.5687824736062546,3.8140523160654,14.546995069683838,1.522831311781751,3.062862429376297,0.576448765232631
204,BaggingRegressor,ISOY800105,sec_struct,0.5686213207648827,4.311010694436649,18.58481320754716,1.5225468383844467,3.368490566037736,0.5751972163562623
155,RandomForestRegressor,FUKS010106,composition,0.5685558567495549,3.5934554401021868,12.912922000000005,1.5224313242300909,2.7473962264150953,0.5686875959266371
479,KNN,RICJ880115,sec_struct,0.5685384427284919,4.010046816646674,16.080475471698122,1.5224006008455715,3.4056603773584904,0.5685384771154678
435,AdaBoostRegressor,QIAN880135,sec_struct,0.5685232950090198,3.6695047499004425,13.465265109541907,1.522373877387085,2.907028355002001,0.5694417910094769
216,AdaBoostRegressor,JOND920101,composition,0.5684800766778274,3.4541060223376348,11.930848413549118,1.5222976397647319,2.798962989718045,0.5695356764867379
90,PLSRegression,CHOP780213,sec_struct,0.5684377740529507,4.515359836702099,20.388474454902404,1.522223028549596,3.5107143005408163,0.5685965666992974
248,BaggingRegressor,KARS160121,meta,0.5683575023818854,4.198228961728308,17.625126415094353,1.5220814796192217,3.4137735849056603,0.5702286819488636
129,AdaBoostRegressor,FASG890101,hydrophobic,0.5682216745681159,3.6714402797285968,13.479473727613597,1.521842054375803,2.974286986357012,0.5818724806648741
33,AdaBoostRegressor,BAEK050101,flexibility,0.5679684885254431,3.8024443203638323,14.458582809467163,1.5213960618672722,3.219970260912612,0.5860472551715448
176,KNN,GEOR030103,sec_struct,0.5679575961183233,4.175608417988612,17.43570566037736,1.5213768834607109,3.5716981132075483,0.5749230231264068
494,PLSRegression,ROBB760113,sec_struct,0.5676025775619957,3.5824278744892113,12.833789475917284,1.520752194334864,2.8266020946094343,0.6009485116378643
60,RandomForestRegressor,CEDJ970105,composition,0.5675959610482688,3.930837694580136,15.451484981132081,1.5207405592489782,3.1883396226415135,0.575208099940484
326,PLSRegression,NAKH900104,composition,0.5675189667878414,4.404993645098413,19.403969013357404,1.5206051850967992,3.6347065425638014,0.5760845202192648
363,PLSRegression,PALJ810104,sec_struct,0.5674046247187156,3.584370661335674,12.847713037843938,1.5204042113419232,3.0590461210769218,0.5702295316874149
554,BaggingRegressor,YUTK870102,observable,0.5673098612772675,4.059370478195516,16.478488679245284,1.5202377104073084,3.383962264150944,0.5675297441273118
63,RandomForestRegressor,CHAM820102,hydrophobic,0.5672578675907747,3.456947044420048,11.950482867924507,1.5201463798765302,2.826037735849054,0.5713203039116685
346,BaggingRegressor,NOZY710101,hydrophobic,0.5671460557730673,3.5200455614547077,12.390720754716986,1.5199500303803684,2.7494339622641504,0.5754370296415519
474,RandomForestRegressor,RICJ880110,sec_struct,0.5671028302874552,3.8556576171098698,14.86609566037736,1.5198741437461682,3.0712075471698115,0.5778847358125385
164,RandomForestRegressor,GEIM800102,sec_struct,0.5670980342732148,3.9256695667325134,15.41088154716984,1.5198657245672276,3.297962264150946,0.567409182518543
51,BaggingRegressor,BUNA790102,observable,0.5669977394889962,4.018093746851928,16.145077358490568,1.5196896938085178,3.0658490566037733,0.5670386503844186
276,BaggingRegressor,LEVM780103,sec_struct,0.5669756819872369,3.7688770160704568,14.204433962264151,1.5196509881474487,2.930188679245282,0.5757660368283201
329,PLSRegression,NAKH900107,composition,0.5667413462950465,3.7098097846314033,13.7626886381469,1.5192399673541137,3.1063632143565534,0.5696197534049381
426,RandomForestRegressor,QIAN880126,sec_struct,0.5664253642352077,4.050777458571128,16.408798018867962,1.5186862679098223,3.3954150943396235,0.5665779094605385
285,PLSRegression,MAXF760101,sec_struct,0.5663838239038921,3.899473394813892,15.205892756861378,1.5186135212675067,3.2275298237971803,0.6247781247753661
321,PLSRegression,NAGK730102,sec_struct,0.5663516347530393,3.774084106860258,14.243710845655196,1.5185571578740265,3.2550727749461834,0.5879903480352031
548,RandomForestRegressor,WOLR810101,hydrophobic,0.5662151831181714,3.7696694314808954,14.21040762264149,1.5183182999238078,3.061169811320752,0.5697064732630914
320,AdaBoostRegressor,NAGK730101,sec_struct,0.5661179625134267,4.140964818566214,17.14758962860312,1.5181481844541789,2.983070095468638,0.5667679350180359
103,RandomForestRegressor,CORJ870104,hydrophobic,0.5660094274175298,3.60459127821989,12.993078283018901,1.517958338553932,3.0308867924528347,0.5774373662595274
517,RandomForestRegressor,TANS770105,sec_struct,0.5660050490480918,3.674486807962003,13.501853301886792,1.5179506815533772,2.8289999999999997,0.5840175253982901
27,PLSRegression,AVBF000104,polar,0.5658717037726537,3.4914235188246936,12.190038187802205,1.5177175395319062,2.958676169563061,0.5661619446632524
114,AdaBoostRegressor,DAYM780101,composition,0.5658598707187421,3.8043666590562575,14.473205676538875,1.5176968557081427,3.0717525769327714,0.6103282045384247
549,RandomForestRegressor,WOLS870101,meta,0.5658336706990803,3.983449379904832,15.867868962264184,1.5176510618675276,3.1459056603773603,0.5661159210917726
524,AdaBoostRegressor,TSAJ990102,geometry,0.5655975775624047,3.982674727811744,15.861697987550347,1.5172385921409344,3.3048417392133764,0.5675570272798853
433,PLSRegression,QIAN880133,sec_struct,0.5654020744305029,3.9147145997702903,15.324990397654664,1.5168972901630515,3.1494387613037116,0.5893106794761844
65,AdaBoostRegressor,CHAM830102,sec_struct,0.5653486252151176,3.824336532477462,14.625549913641729,1.5168040206287172,3.011762381180078,0.5684900290144808
238,BaggingRegressor,KARS160111,meta,0.5651916998248406,4.439440938795853,19.70863584905661,1.5165302832794956,3.640943396226416,0.5653057089131467
302,BaggingRegressor,MIYS990102,hydrophobic,0.5649290765891047,4.18300086378369,17.497496226415098,1.5160725002032631,3.381320754716981,0.6015837635021186
142,RandomForestRegressor,FAUJ880112,polar,0.5647044597310409,4.158536468857019,17.293425562813802,1.5156812954339185,3.4084330188679224,0.6231941934257497
155,PLSRegression,FUKS010106,composition,0.5645297714031738,4.011983178774102,16.096009026766346,1.5153772581286815,3.190086530673392,0.5647112569329402
99,AdaBoostRegressor,COHE430101,geometry,0.5644585837513505,3.4819432375051145,12.123928709207599,1.5152534116321617,2.7165996938550387,0.5656773539707716
24,AdaBoostRegressor,AVBF000101,polar,0.5644335194634278,3.5855363722238964,12.856071076540502,1.5152098140461892,3.0651560501922037,0.5665507464641424
285,BaggingRegressor,MAXF760101,sec_struct,0.5644098123118022,3.88180127416068,15.068381132075482,1.5151685805673456,3.0747169811320774,0.5855466277253274
564,PLSRegression,ZIMJ680104,polar,0.5643969953620513,3.9976166715433576,15.980939052601393,1.5151462896485433,3.2817395459971035,0.6021428882209258
42,BaggingRegressor,BIOV880101,hydrophobic,0.5642899373180271,4.138314304522903,17.125645283018887,1.5149601353944395,3.2369811320754738,0.5647805678095834
230,AdaBoostRegressor,KARS160103,meta,0.5642524918204449,4.055963670249776,16.450841294386034,1.5148950407538524,3.0584414253129446,0.5663298416414793
182,RandomForestRegressor,GEOR030109,sec_struct,0.5638355043837133,4.067856913403487,16.54745986792454,1.5141707231419246,3.2225094339622653,0.5639302156546534
490,BaggingRegressor,ROBB760109,sec_struct,0.5637633399810168,3.5847404579611326,12.850364150943392,1.5140454771972718,2.6201886792452838,0.563773347761489
521,BaggingRegressor,TANS770109,sec_struct,0.5634453409166751,3.8604689811882937,14.903220754716985,1.5134939394398328,2.9964150943396226,0.5634461011279074
82,RandomForestRegressor,CHOP780205,sec_struct,0.5633502075133249,3.9350341682964336,15.484493905660406,1.5133290571071003,3.3068867924528367,0.5645400814432824
414,PLSRegression,QIAN880114,sec_struct,0.5632170992647622,3.5946431561056515,12.921459419737198,1.513098448343473,2.8348048451497685,0.5682743064246785
398,BaggingRegressor,PTIO830102,sec_struct,0.5632074354481682,3.697136832025153,13.668820754716986,1.5130817099784473,2.8613207547169814,0.5692306132910323
389,RandomForestRegressor,PONP930101,hydrophobic,0.5631138403238459,3.967397328985059,15.740241566037776,1.5129196258139932,3.285792452830195,0.5865035269586939
226,RandomForestRegressor,KARP850102,flexibility,0.5629984411424191,4.085917619391369,16.694722792452833,1.5127198539706683,3.120830188679244,0.5632402487253979
20,RandomForestRegressor,AURR980117,sec_struct,0.562907517398193,3.7444088960918935,14.02059798113211,1.5125625082004148,3.0038301886792484,0.5717014068825652
503,BaggingRegressor,SIMZ760101,hydrophobic,0.5628836037980318,3.9574136303284537,15.661122641509435,1.512521133282804,3.153018867924528,0.5799880625904197
289,RandomForestRegressor,MAXF760105,sec_struct,0.5628491579403748,3.71067000510588,13.769071886792467,1.5124615415938365,2.788150943396227,0.5755001022425081
343,AdaBoostRegressor,NAKH920108,composition,0.5625561206491168,3.5727427741901927,12.764490930528236,1.5119548687339983,2.8483281041417903,0.5687463569802026
472,PLSRegression,RICJ880108,sec_struct,0.5623150827387292,3.587300516046881,12.86872499243022,1.5115384862900607,2.93041071125863,0.5659054335721319
234,RandomForestRegressor,KARS160107,meta,0.5622668753361482,3.787853651214484,14.3478352830189,1.5114552513844255,3.102301886792457,0.5632392579348555
512,AdaBoostRegressor,TAKK010101,observable,0.5622469189342458,3.7038407967834415,13.7184366479174,1.5114207986831898,3.092099183056627,0.5672021154633015
498,AdaBoostRegressor,ROSM880101,hydrophobic,0.5622274960001985,3.9252508442261833,15.407594190098365,1.5113872692222867,3.1344231045640045,0.566904446595837
294,KNN,MEEJ810101,hydrophobic,0.5620800877790728,3.5933964592301164,12.912498113207542,1.5111328737790355,3.0286792452830174,0.5620828695102464
14,PLSRegression,AURR980111,sec_struct,0.5620175842685493,3.6744798219664343,13.501801962038481,1.5110250447018232,2.9187168986410508,0.5631213624845179
25,AdaBoostRegressor,AVBF000102,polar,0.5617682500876466,3.6462912088775785,13.295439579937911,1.5105951308541232,2.9813542228392405,0.5622773276628236
223,BaggingRegressor,KANM800103,sec_struct,0.5615843884818141,3.5287704310024184,12.452220754716992,1.5102783428967042,2.889622641509435,0.5616994612914461
86,RandomForestRegressor,CHOP780209,sec_struct,0.5615812777430195,4.088905562386252,16.719148698113223,1.5102729849027057,3.2540188679245268,0.5638784998423283
257,RandomForestRegressor,KRIW790101,geometry,0.5615757644302619,3.7142934877588214,13.795976113207585,1.5102634888110014,2.885547169811325,0.5750430144272074
359,RandomForestRegressor,OOBM850105,sec_struct,0.5615540550149571,3.9494753102678137,15.598355226415045,1.510226098405707,3.218924528301881,0.5622660151651679
381,BaggingRegressor,PONP800101,hydrophobic,0.5615494592829151,4.0563986257912035,16.45436981132077,1.5102181834734467,3.296981132075473,0.5625873484666952
347,RandomForestRegressor,OLSK800101,geometry,0.5615058692514707,4.264799145882132,18.18851175471697,1.5101431173669742,3.5368867924528264,0.5618339746479195
334,BaggingRegressor,NAKH900112,composition,0.5614798123434552,4.092504423067882,16.748592452830177,1.510098250282214,3.223018867924526,0.5619985373586858
235,RandomForestRegressor,KARS160108,meta,0.5610602730205119,3.775465154398258,14.254137132075458,1.5093764005418893,3.0294716981132073,0.5664144998351233
330,RandomForestRegressor,NAKH900108,composition,0.5609118133939293,3.206236131677683,10.279950132075474,1.5091212121676405,2.5898679245282987,0.5735653030620507
435,BaggingRegressor,QIAN880135,sec_struct,0.5608292575007564,4.192299544605338,17.575375471698123,1.5089793622069418,3.2903773584905665,0.5972999535825665
131,AdaBoostRegressor,FAUJ880101,geometry,0.5607818953118608,3.4086585105666503,11.618952841658453,1.50889800115693,2.586988251602768,0.5609301999261338
23,RandomForestRegressor,AURR980120,sec_struct,0.5607560331840868,3.5369424862362986,12.509962150943412,1.5088535795025881,2.7816226415094354,0.6022240128646461
488,AdaBoostRegressor,ROBB760107,sec_struct,0.5606548484472813,3.696936287420972,13.667337913249956,1.5086798189145327,3.0147157771876567,0.5612741028627879
27,BaggingRegressor,AVBF000104,polar,0.5606085516200023,3.74686737079652,14.039015094339625,1.5086003351999278,2.861509433962265,0.5612055668114533
312,KNN,MUNV940105,sec_struct,0.5603810802017244,3.8440544633213936,14.776754716981133,1.5082099881919349,3.3011320754716977,0.5773270158885094
545,KNN,WIMW960101,hydrophobic,0.5603790299278131,3.836858974793423,14.721486792452836,1.5082064712450562,3.1007547169811316,0.5622595512816014
433,AdaBoostRegressor,QIAN880133,sec_struct,0.5602729009523693,3.8908523109976105,15.138731705995447,1.5080244560053473,3.0255896687257415,0.5928033146147739
499,RandomForestRegressor,ROSM880102,hydrophobic,0.5600809790864101,4.282241028528773,18.337588226415164,1.5076954699567788,3.5529433962264196,0.5612183193188015
31,AdaBoostRegressor,AVBF000108,polar,0.5600733516236027,3.82003154435284,14.592640999850747,1.507682399663116,3.0606681948726333,0.573775545228812
469,BaggingRegressor,RICJ880105,sec_struct,0.5599999603572903,4.07374150030666,16.595369811320758,1.5075566549756023,3.1739622641509446,0.5607509669517607
46,RandomForestRegressor,BROC820101,hydrophobic,0.5598795406417286,4.200233874890016,17.6419646037736,1.5073504023929143,3.4178113207547205,0.5803589385088846
539,AdaBoostRegressor,WERD780103,hydrophobic,0.5598351916125957,4.0419426719729845,16.337300563516116,1.5072744635518427,3.2300004394654493,0.5656157514889446
151,RandomForestRegressor,FUKS010102,composition,0.5598254066702989,3.751624976228855,14.074689962264154,1.5072577103409128,3.048566037735852,0.5662329992743137
104,BaggingRegressor,CORJ870105,hydrophobic,0.5597889814070103,3.6362644111676654,13.222418867924528,1.5071953500268895,3.0784905660377366,0.5943755453484576
258,RandomForestRegressor,KRIW790102,polar,0.5595720417729031,3.861655430042585,14.912382660377384,1.5068241080619298,3.072924528301891,0.5618203148581367
461,RandomForestRegressor,RADA880105,hydrophobic,0.5595127411997998,3.7648313099596966,14.173954792452845,1.5067226765914816,3.063584905660377,0.5600397774387931
284,RandomForestRegressor,MANP780101,hydrophobic,0.5593430912804425,3.782938762291207,14.310625679245332,1.5064326096677565,2.91432075471698,0.5600441338882435
532,PLSRegression,VINM940102,flexibility,0.5589620671810875,3.846177877417503,14.79308426473581,1.505781745978055,3.0462948947602797,0.5948829357441001
208,RandomForestRegressor,JACR890101,hydrophobic,0.5589481545460474,3.8719646955742717,14.992110603773565,1.5057579964378265,3.1346792452830194,0.5599523492727593
185,BaggingRegressor,GRAR740101,composition,0.5587066219885714,4.0143227065661815,16.11478679245284,1.5053458677089482,3.154150943396228,0.5781594618819039
263,BaggingRegressor,KUMS000103,composition,0.558447789870286,3.9831607815051537,15.865569811320754,1.5049045960237823,3.372830188679245,0.5794125700303909
456,PLSRegression,RACS820114,geometry,0.5583922073606462,4.22447436792788,17.84618368527966,1.504809886410646,3.4969000050077486,0.5663829191076153
242,AdaBoostRegressor,KARS160115,meta,0.5583192184428785,3.5413640414906986,12.541259274363336,1.5046855443658658,2.8618519749559748,0.5730881011760868
250,BaggingRegressor,KHAG800101,meta,0.5582473243783447,4.09570207311251,16.77477547169811,1.5045630976129922,3.435283018867925,0.5606683672895411
350,RandomForestRegressor,OOBM770101,geometry,0.5581744378580373,3.8819293442774434,15.0693754339623,1.504438991063713,3.147396226415096,0.5586277263316275
111,AdaBoostRegressor,CRAJ730102,sec_struct,0.5580241192421438,3.6631439712335614,13.418623753984788,1.5041831349997516,2.901419602619633,0.5581552189616685
419,PLSRegression,QIAN880119,sec_struct,0.5580208528471688,4.198710310739615,17.629168273511148,1.5041775767450885,3.4981262302322444,0.5610434906230961
436,PLSRegression,QIAN880136,sec_struct,0.5579870551537975,4.301246708293013,18.50072324560148,1.5041200685827736,3.5053535461422305,0.5620551679500204
167,AdaBoostRegressor,GEIM800105,sec_struct,0.557886294804083,3.6520639435142166,13.337571047516608,1.5039486598496399,3.074314270598318,0.5598145807229561
432,SVR,QIAN880132,sec_struct,0.5577882085197172,3.6067719018344464,13.008803551862467,1.5037818563860246,2.9745534746214815,0.5600705207871608
296,AdaBoostRegressor,MEIH800101,geometry,0.5577851358991187,3.8536886773442216,14.850916421891053,1.5037766320488195,2.9937521716215545,0.5578871409601716
223,PLSRegression,KANM800103,sec_struct,0.5571256782690371,3.3969275039414417,11.539116467033837,1.5026566230958642,2.7337849075500684,0.5620105938963644
378,BaggingRegressor,PARS000102,composition,0.5571027110621459,4.016098266105908,16.12904528301888,1.5026176611583684,3.3283018867924534,0.5610757578275527
127,BaggingRegressor,FASG760104,polar,0.5569357190185495,3.954717507741576,15.639790566037743,1.5023344642806298,3.134150943396226,0.5737815850489082
141,RandomForestRegressor,FAUJ880111,polar,0.5567549932855598,4.178208313727664,17.45742471290297,1.502028157187771,3.5746166217430413,0.5632249417382684
310,RandomForestRegressor,MUNV940103,sec_struct,0.5566244289678545,4.290266198804426,18.406384056603773,1.501806983837153,3.6705094339622657,0.5781529241922454
325,AdaBoostRegressor,NAKH900103,composition,0.5566207278308737,4.125944177583885,17.023415356538358,1.501800715608895,3.4379898083398412,0.5569226238677737
490,AdaBoostRegressor,ROBB760109,sec_struct,0.5565226626975079,3.951161191863769,15.611674764090314,1.5016346615430125,2.978392626248429,0.5573371354978762
552,RandomForestRegressor,YANJ020101,geometry,0.5564578573127303,4.175539300836503,17.435128452830188,1.5015249565594968,3.3755094339622653,0.5573883033773133
210,AdaBoostRegressor,JANJ780102,hydrophobic,0.5562444359365554,3.3118783232872557,10.96853802826,1.5011638387636796,2.587263934305895,0.5564560232930259
434,AdaBoostRegressor,QIAN880134,sec_struct,0.5562335175118109,4.249338248512391,18.056875550270355,1.5011453713423355,3.341288427731898,0.6010691885277355
79,BaggingRegressor,CHOP780202,sec_struct,0.556115236651596,4.1906677542385875,17.561696226415094,1.5009453547948612,3.5088679245283023,0.5568718791127054
516,PLSRegression,TANS770104,sec_struct,0.5560661935724056,3.4005616877593434,11.563819792256675,1.5008624448948218,2.8562261003456637,0.5577363778737415
329,RandomForestRegressor,NAKH900107,composition,0.5558500419701347,4.004235116464134,16.033898867924538,1.5004971929161934,3.0627924528301915,0.5580718172516186
361,PLSRegression,PALJ810102,sec_struct,0.5557789237740971,3.9108638234669466,15.294855845702505,1.5003770760074613,3.2667235127844205,0.5558293315499628
401,AdaBoostRegressor,QIAN880101,sec_struct,0.5557758487919929,4.015366354969784,16.123166964623326,1.5003718830878172,3.4813472063094837,0.5558154259953332
496,AdaBoostRegressor,ROSG850101,hydrophobic,0.5555546191234375,3.8764067162746585,15.026529029979287,1.4999984197732983,3.1794766120414177,0.5617219188348253
313,AdaBoostRegressor,NADH010101,hydrophobic,0.5552911054903251,4.078046080956836,16.630459838407415,1.499553939563757,3.152525205504584,0.5595497290530792
368,RandomForestRegressor,PALJ810109,sec_struct,0.5552907383485168,3.3811050526948265,11.431871377358485,1.4995533205648897,2.7767735849056603,0.5598583231845893
259,BaggingRegressor,KRIW790103,geometry,0.5552039208042193,4.372956773556792,19.122750943396234,1.499406968229281,3.6596226415094346,0.5571881907525869
84,SVR,CHOP780207,sec_struct,0.5551314060041936,3.753376746763796,14.087837003147175,1.4992847595264456,3.0649890657539034,0.5555666679076384
466,RandomForestRegressor,RICJ880102,sec_struct,0.5549644019208375,3.9651153401102186,15.722139660377376,1.4990034222890725,3.2876226415094365,0.5633273149242619
421,RandomForestRegressor,QIAN880121,sec_struct,0.5549552683096104,3.8580933970521416,14.884884660377336,1.4989880402569309,3.1614905660377324,0.5659113785626937
110,SVR,CRAJ730101,sec_struct,0.5548360519293583,3.5094861597954328,12.316493105795693,1.498787309835079,2.8975782656597717,0.5658856126398206
483,AdaBoostRegressor,ROBB760102,sec_struct,0.5547247862860993,3.8290404964730866,14.66155112363086,1.4986000391898178,2.9072673630838883,0.5588552390692365
285,RandomForestRegressor,MAXF760101,sec_struct,0.5543973978283029,3.8178023931586056,14.57561511320758,1.4980494202044208,3.1502452830188714,0.5587739065171553
211,PLSRegression,JANJ780103,hydrophobic,0.5542406464990671,4.046497925106449,16.374145457890787,1.497786002417006,3.1017453638634183,0.5721660678309025
283,BaggingRegressor,LIFS790103,sec_struct,0.5541928607215594,3.699241890717304,13.684390566037733,1.4977057269117204,2.7964150943396238,0.5589392306586073
539,PLSRegression,WERD780103,hydrophobic,0.5541773458819695,4.1947793954715085,17.596174176672317,1.49767966625054,3.2512806406027077,0.5631140226228275
34,KNN,BASU050101,geometry,0.5541220457078835,4.071991770759375,16.581116981132073,1.4975867882402727,3.3313207547169807,0.5586215951999947
342,RandomForestRegressor,NAKH920107,composition,0.5540310731510298,3.621179905177366,13.11294390566036,1.4974340351676292,2.7994528301886734,0.5554561296262268
172,RandomForestRegressor,GEIM800110,sec_struct,0.5538136879361772,4.101387137643822,16.82137645283018,1.4970692103520171,3.1956603773584913,0.5585864838103329
372,BaggingRegressor,PALJ810113,sec_struct,0.5537636515452662,3.6545559573336694,13.355779245283015,1.4969852749661392,2.745094339622641,0.6081666387147346
147,AdaBoostRegressor,FINA910103,sec_struct,0.5536511197806289,3.985853292331606,15.887026467990706,1.4967965559828469,3.1682148722744,0.5591195363342344
299,BaggingRegressor,MITS020101,hydrophobic,0.5536150839209732,4.008740450565488,16.069999999999993,1.4967361379027189,3.148301886792451,0.6001783378772194
419,RandomForestRegressor,QIAN880119,sec_struct,0.5535927222862632,3.795978768555056,14.409454811320755,1.49669864984238,2.8248490566037736,0.5543388338841162
331,AdaBoostRegressor,NAKH900109,composition,0.5533275016258166,4.185790160052799,17.520839263994837,1.496254236599586,3.4613549020660908,0.5649504906913256
526,PLSRegression,VASM830102,meta,0.5530152634233865,3.9899657688406944,15.919826836520514,1.4957315461012264,3.1515094461955315,0.555867488565859
348,KNN,ONEK900101,sec_struct,0.5527505244545227,4.004652954129591,16.037245283018866,1.4952887987490435,3.3060377358490567,0.5544232231341779
250,AdaBoostRegressor,KHAG800101,meta,0.5524665736483595,4.183974615136301,17.50564358010497,1.4948143584006868,3.5495897728367662,0.5572613343519437
178,PLSRegression,GEOR030105,sec_struct,0.5523908232057726,3.8514134656265857,14.833385683209787,1.4946878667577466,3.2064300912295436,0.573190291062952
493,PLSRegression,ROBB760112,sec_struct,0.5520691458386552,4.347991780867138,18.90503252648818,1.4941510722882485,3.691202312575404,0.5559903900881518
518,BaggingRegressor,TANS770106,sec_struct,0.5519706843741293,4.035092994182182,16.281975471698118,1.4939868817081503,3.2481132075471697,0.553364895306514
436,AdaBoostRegressor,QIAN880136,sec_struct,0.5519415904037249,4.293679619134693,18.435684671772645,1.4939383760727107,3.3137727460169795,0.5874847053177393
145,BaggingRegressor,FINA910101,sec_struct,0.5519144132461882,4.223414070996869,17.837226415094346,1.4938930704263722,3.41811320754717,0.5521308904231851
486,AdaBoostRegressor,ROBB760105,sec_struct,0.5519062630342048,4.2711520572968675,18.24273989655127,1.4938794844291081,3.5966607073957664,0.5674808160249158
108,RandomForestRegressor,COSI940101,polar,0.551858028840091,3.9898343536807857,15.918778169811374,1.4937990880183143,3.190886792452833,0.5518595610125969
362,AdaBoostRegressor,PALJ810103,sec_struct,0.5518387123964115,3.986335498650664,15.890870707802438,1.493766895147489,3.2271445211008483,0.5692259531660264
126,BaggingRegressor,FASG760103,observable,0.5518004822780178,4.579030135425195,20.96751698113208,1.4937031867979582,3.718867924528302,0.5521063623319071
185,AdaBoostRegressor,GRAR740101,composition,0.5517675083652939,4.004964869145712,16.03974360309133,1.4936482441674157,3.1695190931057957,0.5527394922696758
265,AdaBoostRegressor,KYTJ820101,hydrophobic,0.5517389750336098,4.182419071644259,17.492629290853618,1.4936007055273988,3.3951155667785526,0.561031309075563
310,AdaBoostRegressor,MUNV940103,sec_struct,0.5516229242428181,4.045230044770687,16.363886115115456,1.4934074030934077,3.0894975926760067,0.6029735936715475
405,AdaBoostRegressor,QIAN880105,sec_struct,0.5516141053868355,3.7544033536528905,14.095544541920074,1.4933927168491168,3.00388475596112,0.5636172323963435
9,PLSRegression,AURR980106,sec_struct,0.5515651848622946,3.796051025971871,14.410003391782096,1.4933112562385775,3.2259281876851893,0.5529962824151464
261,BaggingRegressor,KUMS000101,composition,0.5515101004315472,4.153902461586858,17.254905660377354,1.4932195476778138,3.278867924528302,0.5515102336765194
230,RandomForestRegressor,KARS160103,meta,0.5513638349630423,4.0491945413825485,16.395976433962236,1.492976116276158,3.112433962264147,0.5640254198825901
244,PLSRegression,KARS160117,meta,0.5513085620603813,4.451604117577382,19.816779219631904,1.4928841559019352,3.729746318619201,0.5555067021198528
154,BaggingRegressor,FUKS010105,composition,0.5511891809221915,3.723329560872625,13.863183018867927,1.4926855933280816,2.9447169811320753,0.5822455500034807
500,RandomForestRegressor,ROSM880103,hydrophobic,0.5511838390315313,3.9859372610537402,15.88769584905659,1.4926767101954668,3.2590188679245253,0.5842513497509763
470,PLSRegression,RICJ880106,sec_struct,0.5510256807645688,4.344794165094065,18.87723633703543,1.4924137776113329,3.478549170774864,0.551286012398033
244,BaggingRegressor,KARS160117,meta,0.5507700136941422,3.9756136348474436,15.805503773584904,1.4919890337448765,3.118301886792453,0.5594861671357187
373,AdaBoostRegressor,PALJ810114,sec_struct,0.5506722800054789,3.6740272917814623,13.498476540755027,1.4918267629619748,2.902475442370952,0.5592264317861655
375,RandomForestRegressor,PALJ810116,sec_struct,0.5506087277949089,4.055519376737627,16.44723741509435,1.4917212733289915,3.2561320754716947,0.5815401240856839
92,AdaBoostRegressor,CHOP780215,sec_struct,0.5505667537334398,4.184030895167949,17.506114531719906,1.4916516133039122,3.190885621995955,0.5537119417614635
515,PLSRegression,TANS770103,sec_struct,0.5503821604369104,3.98857624505661,15.908740462629886,1.4913453786178312,3.411055323571192,0.5700853201170019
429,AdaBoostRegressor,QIAN880129,sec_struct,0.5503516256991363,3.9763773638189237,15.811576939491536,1.4912947405906618,3.08830821192523,0.5563486109795728
205,RandomForestRegressor,ISOY800106,sec_struct,0.5500041130939123,4.286817788840221,18.376806754716963,1.4907187977558851,3.2312830188679227,0.5530766731733312
434,RandomForestRegressor,QIAN880134,sec_struct,0.5497493309333599,4.466433869367595,19.949031509433986,1.4902969635114407,3.383811320754719,0.5507092201994964
37,KNN,BEGF750101,sec_struct,0.5496969909377143,3.5272331344703685,12.44137358490566,1.4902103502735264,3.04377358490566,0.5691346169209051
221,AdaBoostRegressor,KANM800101,sec_struct,0.5496177719567445,3.8350557410891817,14.707652537261092,1.4900792858912641,3.0938068850352507,0.5562510171603274
